user_id,product_id,order_id,days_since_prior_order,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,order_id_user,product_id_user,days_since_prior_order_user,Day_1_user,Day_2_user,Day_3_user,Day_4_user,Day_5_user,Day_6_user,Day_7_user,Hour_8_user,Hour_9_user,Hour_10_user,Hour_11_user,Hour_12_user,Hour_13_user,Hour_14_user,Hour_15_user,Hour_16_user,Hour_17_user,Hour_18_user,Hour_19_user,Hour_20_user,Hour_21_user,Hour_22_user,Hour_23_user,order_id_prod,user_id_prod,days_since_prior_order_prod,Day_1_prod,Day_2_prod,Day_3_prod,Day_4_prod,Day_5_prod,Day_6_prod,Day_7_prod,Hour_8_prod,Hour_9_prod,Hour_10_prod,Hour_11_prod,Hour_12_prod,Hour_13_prod,Hour_14_prod,Hour_15_prod,Hour_16_prod,Hour_17_prod,Hour_18_prod,Hour_19_prod,Hour_20_prod,Hour_21_prod,Hour_22_prod,Hour_23_prod
38,183,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,29,0,12,12,13,14,6,4,0,0,3,0,3,7,6,13,4,1,0,5,11,8,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
42,183,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,26,1,5,8,3,2,2,16,7,0,0,6,1,2,5,8,0,2,0,2,10,4,2,1,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
50,183,1,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,22,0,3,1,4,4,5,19,1,0,0,0,6,2,7,0,9,0,3,0,3,1,6,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
54,183,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,20,1,1,6,1,0,2,8,7,0,0,1,3,1,7,2,1,0,1,4,4,1,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
60,183,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,25,1,5,10,9,1,4,4,1,0,0,0,6,4,7,3,0,2,2,7,1,1,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
73,183,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,23,0,7,1,6,19,0,4,2,0,0,1,0,3,8,2,9,0,4,5,2,4,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
78,183,1,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,23,1,16,2,4,2,8,7,1,0,0,4,7,1,3,2,0,0,0,1,2,16,0,4,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
85,183,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,30,4,8,5,4,9,3,13,3,0,0,1,9,3,2,0,8,0,3,4,6,6,2,1,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
92,183,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,32,0,5,8,5,10,7,14,15,0,0,7,4,14,4,9,6,5,1,0,9,1,4,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
98,183,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,29,0,4,11,4,8,11,5,7,0,0,0,9,4,5,8,1,0,6,3,2,4,8,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
101,183,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,17,1,2,5,0,1,5,5,6,0,0,1,1,1,2,4,0,2,0,7,5,1,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
102,183,1,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,21,1,3,6,7,4,4,9,1,0,0,0,0,2,7,1,1,1,6,1,4,5,6,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
112,183,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,21,0,5,11,13,5,9,2,7,0,0,0,6,2,12,16,5,0,0,0,5,4,1,1,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
118,183,2,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,13,0,0,2,2,8,4,7,5,0,0,0,1,1,1,6,5,0,0,2,7,1,1,3,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
120,183,1,3.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,16,0,7,0,5,4,6,0,6,0,0,0,1,3,3,2,0,2,4,2,4,7,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
128,183,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,23,0,0,9,3,13,0,11,9,0,3,0,3,0,11,12,0,3,2,7,0,4,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
134,183,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,17,0,0,2,2,8,6,3,1,0,0,1,4,3,4,1,1,0,0,0,1,6,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
146,183,2,4.5,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,28,30,0,2,3,17,8,8,21,2,0,0,4,2,18,1,8,0,0,5,0,5,12,6,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
174,183,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,32,0,10,4,10,0,5,20,3,0,0,0,0,4,19,12,6,1,1,1,5,1,1,1,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
185,183,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,18,0,1,3,3,5,3,15,0,0,2,0,0,1,1,2,0,6,1,2,4,2,9,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
193,183,1,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,16,1,1,3,7,4,3,4,6,0,0,1,0,4,2,4,1,3,2,1,4,5,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
199,183,1,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,18,0,2,4,7,4,4,3,5,0,0,2,0,7,1,3,4,0,0,1,7,1,3,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
202,183,1,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,3,4,3,3,7,2,2,0,3,0,1,2,4,7,2,0,1,0,1,2,0,1,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
205,183,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,29,1,16,3,3,5,4,6,4,0,0,1,10,8,6,0,4,0,1,1,8,2,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
214,183,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,19,0,5,7,6,10,5,1,4,0,0,1,0,6,4,4,0,2,0,0,8,10,3,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
221,183,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,22,0,2,11,1,5,7,4,2,0,1,0,0,3,1,4,1,13,0,0,4,2,3,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
225,183,2,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,27,24,0,9,5,3,11,9,10,5,0,2,0,11,0,7,5,7,3,0,0,7,7,3,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
227,183,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,16,0,1,9,1,2,7,6,5,0,0,0,4,1,3,0,2,1,7,4,1,4,4,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
229,183,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,19,0,8,0,16,0,0,7,3,0,0,2,1,3,1,14,6,1,0,3,0,2,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
231,183,1,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,24,1,2,10,3,10,0,7,3,0,0,2,3,0,5,6,5,5,0,1,6,1,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
239,183,2,1.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,15,0,1,2,3,3,2,9,3,0,0,1,2,1,4,1,0,0,2,0,0,12,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
241,183,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,27,2,3,2,7,12,7,8,1,0,0,2,1,8,3,0,9,0,6,1,4,4,2,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
248,183,2,2.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,19,21,1,9,4,1,4,0,7,4,0,0,0,8,5,1,1,4,1,1,0,2,3,3,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
249,183,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,17,0,4,0,8,11,5,0,3,0,1,1,0,4,0,3,6,1,3,7,1,3,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
252,183,1,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,1,4,11,5,8,10,8,6,0,1,1,2,2,8,6,9,4,0,4,7,8,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
255,183,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0,5,5,0,21,1,0,2,0,0,0,0,2,9,6,3,1,0,1,3,1,8,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
264,183,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,22,0,2,7,15,9,3,0,1,0,2,4,0,7,5,6,2,0,3,2,2,3,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
271,183,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,24,0,7,4,0,3,12,9,0,0,0,2,0,8,1,7,0,6,0,0,5,3,3,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
272,183,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,25,0,22,18,3,3,5,3,11,0,0,0,7,12,8,2,6,6,6,4,6,5,3,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
274,183,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,24,0,1,12,6,6,7,1,6,0,0,0,2,0,3,4,1,0,6,5,10,3,5,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
276,183,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,33,1,11,15,5,6,6,6,4,0,0,3,5,9,4,6,0,6,0,15,2,1,2,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
279,183,1,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0,5,11,0,5,4,4,3,0,0,1,1,1,8,2,0,2,1,2,3,9,2,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
281,183,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,15,0,3,7,1,6,7,6,2,0,0,1,0,6,3,10,0,0,4,1,4,2,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
293,183,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,20,0,8,2,3,6,10,8,0,0,4,0,4,2,10,3,1,0,5,3,2,3,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
298,183,1,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,15,0,2,5,6,1,2,4,2,0,0,0,0,2,5,3,2,1,2,0,0,2,1,4,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
305,183,1,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,12,0,3,2,1,5,7,6,5,0,0,0,0,5,3,3,2,1,1,6,6,1,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
316,183,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,23,0,4,6,13,4,11,5,1,0,0,1,4,2,5,7,8,0,1,8,5,3,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
331,183,1,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,21,0,2,1,3,13,8,2,1,0,0,0,1,2,1,3,5,8,0,3,0,5,2,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
333,183,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,28,1,12,6,6,4,7,9,4,0,0,1,2,3,7,6,0,5,1,2,1,6,13,0,1,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
350,183,2,0.5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,17,19,0,1,5,3,6,6,7,4,0,0,0,2,4,6,6,0,0,0,2,6,3,3,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
356,183,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22,18,0,0,9,5,12,4,3,1,0,0,0,0,6,1,5,7,2,2,3,2,1,4,0,1,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
363,183,1,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,21,0,3,5,5,10,8,2,11,0,3,5,1,11,1,5,3,4,0,4,1,4,2,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
365,183,1,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,16,0,5,7,2,4,7,4,3,0,0,0,3,4,6,0,4,2,1,2,1,0,9,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
375,183,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,31,0,6,12,5,4,2,14,16,0,0,4,2,2,3,9,7,2,6,6,5,4,9,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
378,183,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,23,0,3,6,9,6,4,1,8,0,0,0,0,4,8,7,1,3,1,2,7,2,0,2,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
380,183,2,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,22,0,3,6,3,9,5,6,11,0,0,0,0,5,4,2,9,4,1,10,5,3,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
387,183,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,1,4,2,8,1,0,9,1,0,1,0,4,1,4,2,1,3,0,1,3,5,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
401,183,2,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19,27,1,14,6,7,10,0,2,7,0,0,2,7,0,2,3,1,1,3,0,2,21,4,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
412,183,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,20,0,7,7,2,5,4,4,6,0,0,2,6,0,5,0,5,4,3,2,1,7,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
426,183,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,22,2,8,0,5,4,4,16,5,0,0,0,2,7,6,7,2,0,1,1,8,4,4,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
428,183,2,2.5,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22,19,0,4,1,3,9,5,6,4,0,0,3,1,2,4,5,6,1,0,5,5,0,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
440,183,2,4.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,28,32,2,6,7,6,13,8,4,0,0,0,0,4,3,4,5,5,0,6,7,1,8,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
453,183,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,14,0,7,2,1,0,8,5,7,0,1,0,4,4,2,1,3,3,2,1,2,6,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
455,183,1,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,24,1,11,6,8,7,0,3,5,0,1,0,3,2,0,9,4,8,0,1,5,3,4,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
473,183,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,30,0,15,8,1,9,11,7,3,0,2,6,0,1,8,5,5,3,2,8,4,3,7,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
479,183,1,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,17,0,4,7,5,4,6,1,4,0,0,0,0,2,0,4,5,2,3,1,6,4,3,1,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
484,183,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,28,1,12,2,5,3,10,7,3,0,0,3,0,3,7,9,0,2,3,3,6,3,3,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
488,183,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,23,1,5,4,1,2,2,0,17,0,0,0,0,1,1,1,0,4,0,8,6,4,6,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
490,183,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,21,1,5,5,0,6,3,4,9,0,0,1,3,10,3,0,7,1,1,2,4,0,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
491,183,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,24,0,6,8,3,7,3,8,1,0,0,1,0,1,1,5,6,4,0,2,6,8,2,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
492,183,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,19,1,3,4,4,10,8,1,3,0,1,0,8,0,3,1,4,6,1,0,2,2,5,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
505,183,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,19,0,3,5,5,3,8,6,3,0,0,0,2,6,2,2,2,2,2,0,2,9,1,3,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
512,183,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,21,0,4,1,4,3,13,6,9,0,0,5,2,1,5,8,12,0,1,2,4,0,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
516,183,1,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,28,0,5,3,17,5,12,6,2,0,0,7,1,8,6,4,4,2,6,1,11,0,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
517,183,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,23,0,17,6,7,0,4,1,0,0,0,3,0,10,11,1,0,0,0,5,0,0,5,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
526,183,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,25,2,8,7,2,6,7,2,2,0,0,3,1,6,8,5,1,2,0,0,6,2,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
530,183,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,22,0,2,6,8,7,5,5,1,0,0,0,4,0,4,7,4,1,1,3,0,5,5,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
531,183,2,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,22,0,2,12,3,5,5,6,5,0,0,5,2,2,0,3,0,6,0,8,11,0,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
536,183,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,26,0,5,3,12,2,11,5,6,0,0,0,4,2,3,8,2,1,5,4,5,3,7,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
537,183,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,29,1,5,7,6,12,4,12,3,0,0,3,3,3,3,15,0,2,1,0,6,9,4,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
555,183,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,8,4,18,11,3,4,0,1,0,8,6,11,6,1,0,1,3,6,4,1,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
560,183,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,26,0,9,11,10,8,3,10,2,0,0,1,12,1,5,5,2,7,0,3,5,9,3,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
562,183,1,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,23,1,0,7,4,6,3,4,9,0,0,2,5,7,0,4,4,0,1,6,1,3,0,0,0,180,160,1,37,35,24,31,22,19,12,0,4,4,18,13,20,11,7,8,11,13,32,26,10,3,0
