id,disposition
normal_K03517.01,0
normal_K03518.01,0
normal_K03520.01,0
normal_K03521.01,0
normal_K03522.01,0
normal_K03523.01,0
normal_K03524.01,0
normal_K03525.01,0
normal_K03526.01,0
normal_K03527.01,0
normal_K03528.01,0
normal_K03529.01,0
normal_K03530.01,0
normal_K03531.01,0
normal_K03532.01,0
normal_K03533.01,0
normal_K03534.01,0
normal_K03535.01,0
normal_K03536.01,0
normal_K03537.01,0
normal_K03538.01,0
normal_K03539.01,0
normal_K03540.01,0
normal_K03541.01,0
normal_K03542.01,0
normal_K03543.01,0
normal_K03544.01,0
normal_K03545.01,0
normal_K03546.01,0
normal_K03547.01,0
normal_K03548.01,0
normal_K03549.01,0
normal_K03550.01,0
normal_K03551.01,0
normal_K03552.01,0
normal_K03553.01,0
normal_K03554.01,0
normal_K03555.01,0
normal_K03556.01,0
normal_K03557.01,0
normal_K03558.01,0
normal_K03559.01,0
normal_K03560.01,0
normal_K03561.01,0
normal_K03562.01,0
normal_K03563.01,0
normal_K03564.01,0
normal_K03565.01,0
normal_K03566.01,0
normal_K03567.01,0
normal_K03568.01,0
normal_K03569.01,0
normal_K03572.01,0
normal_K03573.01,0
normal_K03574.01,0
normal_K03575.01,0
normal_K03576.01,0
normal_K03577.01,0
normal_K03578.01,0
normal_K03580.01,0
normal_K03581.01,0
normal_K03582.01,0
normal_K03583.01,0
normal_K03584.01,0
normal_K03585.01,0
normal_K03586.01,0
normal_K03587.01,0
normal_K03588.01,0
normal_K03589.01,0
normal_K03590.01,0
normal_K03591.01,0
normal_K03592.01,0
normal_K03593.01,0
normal_K03594.01,0
normal_K03595.01,0
normal_K03596.01,0
normal_K03597.01,0
normal_K03599.01,0
normal_K03600.01,0
normal_K03601.01,0
normal_K03602.01,0
normal_K03603.01,0
normal_K03606.01,0
normal_K03607.01,0
normal_K03608.01,0
normal_K03609.01,0
normal_K03610.01,0
normal_K03610.02,0
normal_K03611.01,0
normal_K03613.01,0
normal_K03614.01,0
normal_K03615.01,0
normal_K03616.01,0
normal_K03617.01,0
normal_K03618.01,0
normal_K03619.01,0
normal_K03620.01,0
normal_K03621.01,0
normal_K03622.01,0
normal_K03623.01,0
normal_K03624.01,0
normal_K03625.01,0
normal_K03626.01,0
normal_K03627.01,0
normal_K03627.02,0
normal_K03628.01,0
normal_K03629.01,0
normal_K03631.01,0
normal_K03632.01,0
normal_K03633.01,0
normal_K03634.01,0
normal_K03635.01,0
normal_K03636.01,0
normal_K03637.01,0
normal_K03638.01,0
normal_K03639.01,0
normal_K03640.01,0
normal_K03641.01,0
normal_K03641.02,0
normal_K03642.01,0
normal_K03643.01,0
normal_K03644.01,0
normal_K03644.02,0
normal_K03645.01,0
normal_K03646.01,0
normal_K03646.02,0
normal_K03647.01,0
normal_K03648.01,0
normal_K03649.01,0
normal_K03650.01,0
normal_K03651.01,0
normal_K03652.01,0
normal_K03653.01,0
normal_K03654.01,0
normal_K03655.01,0
normal_K03656.01,0
normal_K03657.01,0
normal_K03658.01,0
normal_K03659.01,0
normal_K03660.01,0
normal_K03661.01,0
normal_K03662.01,0
normal_K03663.01,1
normal_K03664.01,0
normal_K03665.01,0
normal_K03666.01,0
normal_K03667.01,0
normal_K03668.01,0
normal_K03669.01,0
normal_K03670.01,0
normal_K03671.01,0
normal_K03672.01,0
normal_K03673.01,0
normal_K03674.01,0
normal_K03675.01,0
normal_K03676.01,0
normal_K03677.01,0
normal_K03678.01,1
normal_K03679.01,0
normal_K03680.01,1
normal_K03681.01,1
normal_K03681.02,1
normal_K03682.01,0
normal_K03683.01,1
normal_K03684.01,0
normal_K03685.01,0
normal_K03685.02,1
normal_K03686.01,0
normal_K03687.01,0
normal_K03688.01,0
normal_K03690.01,0
normal_K03691.01,0
normal_K03691.02,0
normal_K03692.01,0
normal_K03693.01,0
normal_K03694.01,0
normal_K03695.01,0
normal_K03696.01,0
normal_K03697.01,0
normal_K03698.01,0
normal_K03700.01,0
normal_K03701.01,0
normal_K03702.01,0
normal_K03703.01,0
normal_K03705.01,0
normal_K03706.01,0
normal_K03707.01,0
normal_K03708.01,0
normal_K03709.01,0
normal_K03710.01,0
normal_K03711.01,0
normal_K03713.01,0
normal_K03714.01,0
normal_K03715.01,0
normal_K03716.01,0
normal_K03716.02,0
normal_K03717.01,0
normal_K03718.01,0
normal_K03719.01,0
normal_K03720.01,0
normal_K03721.01,0
normal_K03723.01,0
normal_K03724.01,0
normal_K03725.01,0
normal_K03726.01,0
normal_K03727.01,0
normal_K03728.01,1
normal_K03729.01,0
normal_K03729.02,0
normal_K03730.01,0
normal_K03731.01,0
normal_K03732.01,0
normal_K03733.01,0
normal_K03735.01,0
normal_K03736.01,0
normal_K03737.01,0
normal_K03738.01,0
normal_K03740.01,0
normal_K03741.01,0
normal_K03741.03,1
normal_K03742.01,0
normal_K03743.01,0
normal_K03746.01,0
normal_K03747.01,0
normal_K03747.02,0
normal_K03748.01,0
normal_K03748.02,0
normal_K03750.01,0
normal_K03751.01,0
normal_K03752.01,0
normal_K03753.01,0
normal_K03754.01,0
normal_K03755.01,0
normal_K03756.01,0
normal_K03757.01,0
normal_K03758.01,0
normal_K03759.01,0
normal_K03760.01,0
normal_K03762.01,1
normal_K03763.01,0
normal_K03764.01,0
normal_K03765.01,0
normal_K03766.01,0
normal_K03768.01,0
normal_K03769.01,0
normal_K03771.01,0
normal_K03772.01,0
normal_K03773.01,0
normal_K03774.01,0
normal_K03775.01,0
normal_K03776.01,0
normal_K03778.01,0
normal_K03779.01,0
normal_K03780.01,0
normal_K03782.01,0
normal_K03783.01,0
normal_K03784.01,0
normal_K03785.01,0
normal_K03786.01,0
normal_K03788.01,0
normal_K03789.01,0
normal_K03790.01,0
normal_K03791.01,1
normal_K03791.02,1
normal_K03792.01,0
normal_K03793.01,0
normal_K03794.01,1
normal_K03795.01,0
normal_K03796.01,0
normal_K03797.01,0
normal_K03798.01,0
normal_K03799.01,0
normal_K03800.01,0
normal_K03802.01,0
normal_K03803.01,0
normal_K03804.01,0
normal_K03805.01,0
normal_K03806.01,0
normal_K03807.01,0
normal_K03808.01,0
normal_K03809.01,0
normal_K03812.01,0
normal_K03813.01,0
normal_K03814.01,0
normal_K03816.01,0
normal_K03817.01,0
normal_K03818.01,0
normal_K03819.01,0
normal_K03820.01,0
normal_K03821.01,0
normal_K03822.01,0
normal_K03824.01,0
normal_K03825.01,0
normal_K03826.01,0
normal_K03827.01,0
normal_K03827.02,0
normal_K03828.01,0
normal_K03829.01,0
normal_K03830.01,0
normal_K03831.01,0
normal_K03832.01,0
normal_K03833.01,0
normal_K03834.01,0
normal_K03835.01,1
normal_K03836.01,0
normal_K03837.01,0
normal_K03838.01,0
normal_K03839.01,0
normal_K03840.01,0
normal_K03841.01,0
normal_K03842.01,0
normal_K03843.01,0
normal_K03844.01,0
normal_K03845.01,0
normal_K03846.01,0
normal_K03847.01,0
normal_K03848.01,1
normal_K03849.01,0
normal_K03850.01,0
normal_K03851.01,0
normal_K03852.01,0
normal_K03853.01,0
normal_K03854.01,0
normal_K03855.01,0
normal_K03856.01,0
normal_K03857.01,0
normal_K03858.01,0
normal_K03859.01,0
normal_K03860.01,0
normal_K03861.01,0
normal_K03862.01,0
normal_K03862.02,0
normal_K03863.01,0
normal_K03864.01,1
normal_K03865.01,0
normal_K03866.01,0
normal_K03867.01,1
normal_K03868.01,0
normal_K03869.01,0
normal_K03870.01,0
normal_K03871.01,0
normal_K03872.01,0
normal_K03873.01,0
normal_K03874.01,0
normal_K03875.01,0
normal_K03876.01,1
normal_K03877.01,0
normal_K03878.01,1
normal_K03879.01,0
normal_K03881.01,0
normal_K03882.01,0
normal_K03883.01,0
normal_K03884.01,0
normal_K03885.01,0
normal_K03886.01,0
normal_K03887.01,0
normal_K03888.01,0
normal_K03889.01,0
normal_K03890.01,0
normal_K03892.01,1
normal_K03893.01,1
normal_K03894.01,0
normal_K03895.01,0
normal_K03896.01,0
normal_K03897.01,0
normal_K03898.01,0
normal_K03899.01,0
normal_K03900.01,0
normal_K03901.01,1
normal_K03902.01,0
normal_K03903.01,0
normal_K03904.01,0
normal_K03905.01,0
normal_K03906.01,0
normal_K03907.01,0
normal_K03908.01,1
normal_K03910.01,0
normal_K03911.01,1
normal_K03912.01,0
normal_K03914.01,0
normal_K03915.01,0
normal_K03916.01,1
normal_K03917.01,0
normal_K03918.01,0
normal_K03919.01,0
normal_K03921.01,0
normal_K03922.01,0
normal_K03923.01,0
normal_K03924.01,0
normal_K03925.01,1
normal_K03925.02,1
normal_K03925.03,1
normal_K03926.01,0
normal_K03927.01,0
normal_K03928.01,1
normal_K03929.01,0
normal_K03930.01,0
normal_K03931.01,0
normal_K03932.01,0
normal_K03933.01,1
normal_K03934.01,0
normal_K03935.01,1
normal_K03936.02,1
normal_K03937.01,0
normal_K03938.01,0
normal_K03939.01,0
normal_K03940.01,0
normal_K03941.01,0
normal_K03942.01,0
normal_K03943.01,1
normal_K03944.01,0
normal_K03945.01,0
normal_K03946.01,1
normal_K03947.01,0
normal_K03947.02,0
normal_K03948.01,0
normal_K03949.01,0
normal_K03950.01,0
normal_K03951.01,0
normal_K03952.01,0
normal_K03953.01,0
normal_K03954.01,0
normal_K03955.01,0
normal_K03956.01,0
normal_K03956.02,0
normal_K03957.01,0
normal_K03958.01,0
normal_K03959.01,0
normal_K03960.01,0
normal_K03961.01,0
normal_K03962.01,0
normal_K03963.01,0
normal_K03964.01,0
normal_K03965.01,0
normal_K03966.01,1
normal_K03967.01,0
normal_K03967.02,0
normal_K03968.01,0
normal_K03969.01,0
normal_K03970.01,0
normal_K03971.01,0
normal_K03972.01,0
normal_K03973.01,0
normal_K03974.01,0
normal_K03975.01,1
normal_K03976.01,0
normal_K03977.01,0
normal_K03978.01,0
normal_K03979.01,0
normal_K03980.01,0
normal_K03981.01,0
normal_K03982.01,0
normal_K03983.01,0
normal_K03984.01,1
normal_K03985.01,0
normal_K03986.01,0
normal_K03987.01,0
normal_K03988.01,0
normal_K03989.01,0
normal_K03990.01,0
normal_K03992.01,0
normal_K03993.01,0
normal_K03994.01,0
normal_K03995.01,0
normal_K03996.01,0
normal_K03997.01,0
normal_K03998.01,0
normal_K03999.01,0
normal_K04000.01,0
normal_K04000.02,0
normal_K04001.01,0
normal_K04002.01,1
normal_K04003.01,0
normal_K04004.01,1
normal_K04005.01,1
normal_K04006.01,0
normal_K04006.02,0
normal_K04008.01,0
normal_K04009.01,1
normal_K04010.01,0
normal_K04011.01,0
normal_K04012.01,0
normal_K04013.01,0
normal_K04014.01,1
normal_K04015.01,1
normal_K04016.01,1
normal_K04017.01,0
normal_K04018.01,0
normal_K04019.01,0
normal_K04020.01,0
normal_K04023.01,0
normal_K04024.01,1
normal_K04025.01,0
normal_K04026.01,0
normal_K04027.01,0
normal_K04028.01,0
normal_K04029.01,0
normal_K04030.01,0
normal_K04031.01,0
normal_K04032.01,1
normal_K04032.02,1
normal_K04032.03,1
normal_K04032.04,1
normal_K04033.01,0
normal_K04034.01,1
normal_K04035.01,0
normal_K04036.01,1
normal_K04038.01,0
normal_K04039.01,0
normal_K04040.01,0
normal_K04041.01,0
normal_K04042.01,0
normal_K04044.01,0
normal_K04045.01,0
normal_K04046.01,0
normal_K04046.02,0
normal_K04047.01,0
normal_K04048.01,0
normal_K04049.01,0
normal_K04050.01,0
normal_K04051.01,1
normal_K04052.01,0
normal_K04053.01,1
normal_K04054.01,1
normal_K04055.01,0
normal_K04056.01,1
normal_K04057.01,0
normal_K04058.01,0
normal_K04059.01,0
normal_K04061.01,0
normal_K04062.01,0
normal_K04063.01,0
normal_K04064.01,0
normal_K04065.01,0
normal_K04066.01,1
normal_K04067.01,1
normal_K04068.01,1
normal_K04069.01,1
normal_K04070.01,0
normal_K04071.01,0
normal_K04072.01,1
normal_K04073.01,0
normal_K04075.01,0
normal_K04076.01,1
normal_K04077.01,0
normal_K04078.01,0
normal_K04079.01,0
normal_K04080.01,0
normal_K04081.01,0
normal_K04082.01,0
normal_K04084.01,1
normal_K04085.01,0
normal_K04086.01,0
normal_K04087.01,1
normal_K04088.01,0
normal_K04089.01,0
normal_K04090.01,0
normal_K04091.01,1
normal_K04092.01,1
normal_K04093.01,0
normal_K04094.01,0
normal_K04095.01,0
normal_K04096.01,0
normal_K04097.01,1
normal_K04099.01,1
normal_K04100.01,0
normal_K04101.01,0
normal_K04102.01,0
normal_K04103.01,1
normal_K04104.01,0
normal_K04106.01,0
normal_K04107.01,0
normal_K04108.01,0
normal_K04110.01,0
normal_K04112.01,0
normal_K04113.01,0
normal_K04114.01,0
normal_K04115.01,0
normal_K04116.01,0
normal_K04117.01,1
normal_K04118.01,0
normal_K04119.01,0
normal_K04121.01,1
normal_K04122.01,0
normal_K04124.01,0
normal_K04125.01,0
normal_K04126.01,1
normal_K04127.01,1
normal_K04128.01,0
normal_K04130.01,0
normal_K04131.01,0
normal_K04131.02,0
normal_K04132.01,0
normal_K04133.01,0
normal_K04134.01,0
normal_K04135.01,0
normal_K04137.01,0
normal_K04138.01,0
normal_K04139.01,1
normal_K04140.01,0
normal_K04141.01,0
normal_K04142.01,0
normal_K04143.01,0
normal_K04146.01,1
normal_K04147.01,0
normal_K04148.01,0
normal_K04150.01,1
normal_K04151.01,0
normal_K04153.01,1
normal_K04154.01,0
normal_K04154.02,0
normal_K04155.01,0
normal_K04156.01,1
normal_K04158.01,0
normal_K04159.01,1
normal_K04160.01,1
normal_K04161.01,0
normal_K04162.01,0
normal_K04163.01,0
normal_K04164.01,0
normal_K04165.01,0
normal_K04166.01,1
normal_K04167.01,0
normal_K04168.01,0
normal_K04169.01,1
normal_K04170.01,0
normal_K04171.01,0
normal_K04172.01,0
normal_K04173.01,0
normal_K04174.01,0
normal_K04175.01,0
normal_K04176.01,0
normal_K04177.01,0
normal_K04179.01,0
normal_K04180.01,0
normal_K04181.01,0
normal_K04181.02,0
normal_K04182.01,0
normal_K04183.01,0
normal_K04184.01,1
normal_K04185.01,1
normal_K04186.01,0
normal_K04187.01,0
normal_K04188.01,1
normal_K04189.01,1
normal_K04190.01,1
normal_K04191.01,0
normal_K04192.01,1
normal_K04193.01,0
normal_K04194.01,1
normal_K04195.01,0
normal_K04196.01,0
normal_K04197.01,0
normal_K04199.01,1
normal_K04200.01,0
normal_K04201.01,0
normal_K04202.01,1
normal_K04203.01,0
normal_K04204.01,1
normal_K04206.01,0
normal_K04210.01,0
normal_K04211.01,0
normal_K04211.02,0
normal_K04212.01,1
normal_K04213.01,0
normal_K04214.01,0
normal_K04215.01,1
normal_K04216.01,0
normal_K04217.01,0
normal_K04218.01,0
normal_K04219.01,0
normal_K04220.01,0
normal_K04221.01,0
normal_K04222.01,1
normal_K04223.01,0
normal_K04224.01,0
normal_K04225.01,0
normal_K04227.01,0
normal_K04228.01,0
normal_K04229.01,0
normal_K04230.01,1
normal_K04231.01,0
normal_K04232.01,1
normal_K04233.01,0
normal_K04234.01,1
normal_K04236.01,0
normal_K04237.01,0
normal_K04238.01,0
normal_K04239.01,0
normal_K04240.01,0
normal_K04241.01,1
normal_K04243.01,0
normal_K04244.01,0
normal_K04246.01,1
normal_K04248.01,0
normal_K04249.01,0
normal_K04250.01,0
normal_K04252.01,1
normal_K04254.01,0
normal_K04255.01,1
normal_K04256.01,0
normal_K04258.01,0
normal_K04260.01,0
normal_K04260.02,0
normal_K04260.03,0
normal_K04261.01,1
normal_K04262.01,0
normal_K04263.01,0
normal_K04265.01,0
normal_K04266.01,0
normal_K04267.01,1
normal_K04268.01,1
normal_K04270.01,0
normal_K04271.01,0
normal_K04272.01,0
normal_K04275.01,0
normal_K04276.01,1
normal_K04277.01,0
normal_K04278.01,0
normal_K04279.01,0
normal_K04280.01,0
normal_K04281.01,0
normal_K04282.01,0
normal_K04283.01,0
normal_K04284.01,0
normal_K04285.01,0
normal_K04288.01,1
normal_K04288.03,0
normal_K04289.01,0
normal_K04290.01,1
normal_K04291.01,0
normal_K04292.01,1
normal_K04293.01,0
normal_K04294.01,0
normal_K04295.01,1
normal_K04297.01,0
normal_K04298.02,0
normal_K04299.01,0
normal_K04300.01,1
normal_K04301.01,1
normal_K04304.01,1
normal_K04305.01,0
normal_K04306.01,0
normal_K04308.01,0
normal_K04309.01,0
normal_K04310.01,1
normal_K04311.01,0
normal_K04312.01,1
normal_K04313.01,0
normal_K04314.01,0
normal_K04315.01,0
normal_K04316.01,0
normal_K04317.01,0
normal_K04319.01,0
normal_K04320.01,1
normal_K04321.01,0
normal_K04322.02,0
normal_K04323.02,0
normal_K04324.01,0
normal_K04326.01,0
normal_K04327.01,1
normal_K04328.01,0
normal_K04330.01,0
normal_K04332.01,0
normal_K04335.01,1
normal_K04336.01,0
normal_K04337.01,1
normal_K04338.01,0
normal_K04339.01,0
normal_K04340.01,0
normal_K04342.01,0
normal_K04343.01,1
normal_K04344.01,0
normal_K04347.01,1
normal_K04348.01,0
normal_K04349.01,0
normal_K04350.01,0
normal_K04352.01,0
normal_K04354.01,0
normal_K04355.01,0
normal_K04355.02,0
normal_K04355.03,0
normal_K04355.04,0
normal_K04355.05,0
normal_K04356.01,1
normal_K04359.01,0
normal_K04360.01,1
normal_K04362.01,0
normal_K04364.01,1
normal_K04365.01,0
normal_K04365.02,0
normal_K04365.03,0
normal_K04368.01,0
normal_K04368.02,0
normal_K04369.01,0
normal_K04370.01,0
normal_K04371.01,1
normal_K04372.01,1
normal_K04373.01,0
normal_K04375.01,0
normal_K04376.01,0
normal_K04378.01,0
normal_K04379.01,0
normal_K04380.01,0
normal_K04381.01,0
normal_K04382.01,1
normal_K04383.01,1
normal_K04384.01,1
normal_K04385.01,1
normal_K04385.02,1
normal_K04386.01,1
normal_K04387.01,0
normal_K04388.01,0
normal_K04392.01,0
normal_K04394.01,0
normal_K04396.01,0
normal_K04396.02,0
normal_K04396.03,0
normal_K04397.01,0
normal_K04400.01,1
normal_K04401.01,0
normal_K04402.01,0
normal_K04403.01,1
normal_K04404.01,0
normal_K04406.01,0
normal_K04408.01,0
normal_K04409.01,1
normal_K04411.01,1
normal_K04412.01,0
normal_K04413.01,0
normal_K04414.01,0
normal_K04415.01,0
normal_K04416.01,0
normal_K04417.01,0
normal_K04417.02,0
normal_K04420.01,0
normal_K04422.01,0
normal_K04422.02,0
normal_K04423.01,0
normal_K04424.01,1
normal_K04425.01,0
normal_K04429.01,0
normal_K04431.02,0
normal_K04432.01,0
normal_K04433.01,0
normal_K04434.01,0
normal_K04436.01,0
normal_K04437.01,0
normal_K04438.01,0
normal_K04439.01,0
normal_K04440.01,0
normal_K04441.01,1
normal_K04444.01,1
normal_K04445.01,0
normal_K04446.01,1
normal_K04447.01,1
normal_K04448.01,0
normal_K04449.01,0
normal_K04450.01,1
normal_K04453.01,0
normal_K04453.02,0
normal_K04454.01,0
normal_K04455.01,0
normal_K04458.01,0
normal_K04459.01,0
normal_K04461.01,0
normal_K04465.01,0
normal_K04468.01,0
normal_K04469.01,0
normal_K04470.01,0
normal_K04471.01,0
normal_K04472.01,0
normal_K04473.01,1
normal_K04474.01,1
normal_K04475.01,0
normal_K04476.01,0
normal_K04477.02,1
normal_K04478.01,1
normal_K04479.01,0
normal_K04481.01,0
normal_K04483.01,0
normal_K04484.01,1
normal_K04485.01,0
normal_K04486.01,0
normal_K04488.01,0
normal_K04489.01,0
normal_K04490.01,0
normal_K04491.01,1
normal_K04492.01,0
normal_K04493.01,0
normal_K04494.01,0
normal_K04500.01,1
normal_K04501.01,0
normal_K04502.01,0
normal_K04506.01,1
normal_K04507.01,0
normal_K04510.01,1
normal_K04511.01,0
normal_K04512.01,0
normal_K04513.01,1
normal_K04514.01,0
normal_K04515.01,0
normal_K04516.01,0
normal_K04517.01,0
normal_K04518.01,0
normal_K04521.01,0
normal_K04522.01,0
normal_K04524.01,1
normal_K04525.01,0
normal_K04527.01,0
normal_K04529.01,0
normal_K04531.01,0
normal_K04532.01,0
normal_K04533.01,0
normal_K04534.01,0
normal_K04535.01,0
normal_K04536.01,0
normal_K04537.01,0
normal_K04538.01,0
normal_K04539.01,0
normal_K04540.01,0
normal_K04542.01,0
normal_K04543.01,0
normal_K04544.01,0
normal_K04547.01,0
normal_K04550.01,1
normal_K04552.01,0
normal_K04553.01,0
normal_K04556.01,0
normal_K04559.01,0
normal_K04560.01,0
normal_K04561.01,1
normal_K04562.01,0
normal_K04562.02,0
normal_K04564.01,0
normal_K04565.01,0
normal_K04566.01,1
normal_K04568.01,0
normal_K04569.01,0
normal_K04571.01,1
normal_K04572.01,0
normal_K04573.01,0
normal_K04574.01,0
normal_K04576.01,0
normal_K04578.01,0
normal_K04579.01,0
normal_K04584.01,0
normal_K04585.01,1
normal_K04589.01,0
normal_K04592.01,0
normal_K04593.01,0
normal_K04594.01,0
normal_K04596.01,0
normal_K04598.01,0
normal_K04598.02,0
normal_K04599.01,0
normal_K04600.01,0
normal_K04604.01,0
normal_K04606.01,0
normal_K04607.01,0
normal_K04608.01,0
normal_K04609.01,0
normal_K04610.01,0
normal_K04611.01,0
normal_K04612.01,0
normal_K04613.01,1
normal_K04615.01,0
normal_K04616.01,0
normal_K04617.01,1
normal_K04618.01,0
normal_K04619.01,0
normal_K04620.01,0
normal_K04621.01,0
normal_K04622.01,1
normal_K04623.01,0
normal_K04624.01,0
normal_K04625.01,1
normal_K04628.01,0
normal_K04629.01,0
normal_K04631.01,0
normal_K04635.01,0
normal_K04638.01,0
normal_K04639.01,0
normal_K04639.02,0
normal_K04640.01,1
normal_K04641.01,0
normal_K04642.01,0
normal_K04645.01,0
normal_K04646.01,0
normal_K04648.01,0
normal_K04650.01,0
normal_K04652.01,0
normal_K04654.01,0
normal_K04658.01,0
normal_K04659.01,1
normal_K04660.01,0
normal_K04661.01,1
normal_K04662.01,0
normal_K04664.01,0
normal_K04665.01,0
normal_K04668.01,0
normal_K04669.01,0
normal_K04671.01,0
normal_K04672.01,0
normal_K04673.01,0
normal_K04675.01,0
normal_K04676.02,0
normal_K04677.01,0
normal_K04678.01,0
normal_K04679.01,0
normal_K04681.01,0
normal_K04683.01,0
normal_K04684.01,0
normal_K04687.01,0
normal_K04688.01,0
normal_K04689.01,0
normal_K04690.01,0
normal_K04692.01,0
normal_K04693.01,1
normal_K04695.01,0
normal_K04696.01,0
normal_K04697.01,0
normal_K04701.01,0
normal_K04702.01,0
normal_K04703.01,0
normal_K04704.01,0
normal_K04706.01,1
normal_K04707.01,0
normal_K04708.01,0
normal_K04712.01,0
normal_K04718.01,0
normal_K04719.01,0
normal_K04720.01,0
normal_K04721.01,0
normal_K04723.01,0
normal_K04724.01,0
normal_K04725.01,1
normal_K04726.01,0
normal_K04727.01,0
normal_K04728.01,0
normal_K04729.01,0
normal_K04731.01,0
normal_K04732.01,0
normal_K04733.01,1
normal_K04734.01,0
normal_K04736.01,0
normal_K04738.01,0
normal_K04739.01,0
normal_K04740.01,0
normal_K04741.01,0
normal_K04742.01,1
normal_K04743.01,0
normal_K04744.01,0
normal_K04745.01,1
normal_K04746.01,0
normal_K04747.01,1
normal_K04748.01,1
normal_K04751.01,0
normal_K04752.01,0
normal_K04753.01,0
normal_K04757.01,0
normal_K04758.01,0
normal_K04760.01,0
normal_K04761.01,0
normal_K04765.01,1
normal_K04766.02,0
normal_K04767.01,0
normal_K04769.01,0
normal_K04770.01,0
normal_K04772.02,1
normal_K04772.03,0
normal_K04777.01,1
normal_K04777.02,0
normal_K04778.01,0
normal_K04779.01,0
normal_K04781.01,0
normal_K04781.02,0
normal_K04783.01,0
normal_K04784.01,0
normal_K04785.01,0
normal_K04786.01,0
normal_K04787.01,0
normal_K04788.01,0
normal_K04789.01,0
normal_K04791.01,0
normal_K04795.01,0
normal_K04796.01,0
normal_K04798.01,0
normal_K04800.01,0
normal_K04802.01,0
normal_K04803.01,1
normal_K04805.01,0
normal_K04806.01,0
normal_K04807.01,0
normal_K04809.01,0
normal_K04812.01,0
normal_K04814.01,0
normal_K04816.01,0
normal_K04817.01,0
normal_K04821.01,0
normal_K04824.01,0
normal_K04825.01,0
normal_K04828.01,0
normal_K04829.02,0
normal_K04830.01,0
normal_K04831.01,0
normal_K04832.01,0
normal_K04835.01,0
normal_K04836.01,0
normal_K04841.01,0
normal_K04842.01,0
normal_K04843.01,0
normal_K04845.01,0
normal_K04847.01,0
normal_K04851.01,0
normal_K04855.01,0
normal_K04858.01,0
normal_K04860.01,0
normal_K04863.01,0
normal_K04865.01,0
normal_K04866.01,0
normal_K04867.01,0
normal_K04868.01,0
normal_K04869.01,0
normal_K04870.01,0
normal_K04872.01,0
normal_K04873.01,0
normal_K04874.01,0
normal_K04876.01,0
normal_K04879.01,0
normal_K04880.01,0
normal_K04881.02,0
normal_K04882.01,0
normal_K04883.01,0
normal_K04884.01,0
normal_K04887.01,0
normal_K04888.01,0
normal_K04889.01,0
normal_K04894.01,0
normal_K04897.01,0
normal_K04899.01,0
normal_K04901.01,0
normal_K04903.01,0
normal_K04905.01,0
normal_K04908.01,0
normal_K04910.01,0
normal_K04911.01,0
normal_K04920.01,0
normal_K04922.01,0
normal_K04924.01,0
normal_K04925.01,0
normal_K04927.01,0
normal_K04928.01,1
normal_K04929.01,0
normal_K04930.01,0
normal_K04933.01,0
normal_K04934.01,0
normal_K04935.01,0
normal_K04936.01,0
normal_K04937.01,0
normal_K04942.01,0
normal_K04947.01,0
normal_K04948.01,0
normal_K04949.01,0
normal_K04951.01,0
normal_K04952.01,0
normal_K04953.01,0
normal_K04954.01,0
normal_K04955.01,0
normal_K04956.01,0
normal_K04957.01,0
normal_K04959.01,0
normal_K04962.01,0
normal_K04965.01,0
normal_K04966.01,0
normal_K04968.01,0
normal_K04970.01,0
normal_K04971.01,0
normal_K04973.01,0
normal_K04974.01,0
normal_K04979.01,0
normal_K04980.01,0
normal_K04982.01,0
normal_K04983.01,0
normal_K04984.01,0
normal_K04985.01,0
normal_K04987.01,0
normal_K04988.01,0
normal_K04989.01,0
normal_K04993.01,0
normal_K04994.01,0
normal_K04998.01,0
normal_K05000.01,0
normal_K05002.01,0
normal_K05005.01,0
normal_K05008.01,0
normal_K05010.01,0
normal_K05011.01,0
normal_K05012.01,0
normal_K05013.01,0
normal_K05014.01,0
normal_K05015.01,0
normal_K05016.01,0
normal_K05017.01,0
normal_K05018.01,0
normal_K05019.01,0
normal_K05020.01,0
normal_K05023.01,0
normal_K05024.01,0
normal_K05025.01,0
normal_K05026.01,0
normal_K05028.01,0
normal_K05029.01,0
normal_K05031.01,0
normal_K05032.01,0
normal_K05034.01,0
normal_K05036.01,0
normal_K05038.01,0
normal_K05039.01,0
normal_K05041.01,0
normal_K05042.01,0
normal_K05043.01,0
normal_K05045.01,0
normal_K05047.01,0
normal_K05049.01,0
normal_K05050.01,0
normal_K05051.01,0
normal_K05052.01,0
normal_K05053.01,0
normal_K05054.01,0
normal_K05055.01,0
normal_K05056.01,0
normal_K05058.01,0
normal_K05059.01,0
normal_K05060.01,0
normal_K05061.01,0
normal_K05062.01,0
normal_K05063.01,0
normal_K05064.01,0
normal_K05065.01,0
normal_K05069.01,0
normal_K05070.01,0
normal_K05072.01,0
normal_K05073.01,0
normal_K05074.01,0
normal_K05075.01,0
normal_K05076.01,0
normal_K05076.02,0
normal_K05077.01,0
normal_K05078.01,0
normal_K05080.01,0
normal_K05081.01,0
normal_K05082.01,0
normal_K05084.01,1
normal_K05086.01,0
normal_K05089.01,0
normal_K05090.01,0
normal_K05091.01,0
normal_K05093.01,0
normal_K05094.01,0
normal_K05095.01,0
normal_K05096.01,0
normal_K05097.01,0
normal_K05100.01,0
normal_K05102.01,0
normal_K05103.01,0
normal_K05105.01,0
normal_K05106.01,0
normal_K05108.01,0
normal_K05109.01,0
normal_K05111.01,0
normal_K05112.01,0
